PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
707,1,2,"Kelly, Mrs. Florence ""Fannie""",False,45.0,0,0,223596,13.5,,S,2
708,1,1,"Calderhead, Mr. Edward Pennington",True,42.0,0,0,PC 17476,26.2875,E24,S,0
709,1,1,"Cleaver, Miss. Alice",False,22.0,0,0,113781,151.55,,S,1
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",False,24.0,0,0,PC 17482,49.5042,C90,C,4
713,1,1,"Taylor, Mr. Elmer Zebley",True,48.0,1,0,19996,52.0,C126,S,0
714,0,3,"Larsson, Mr. August Viktor",True,29.0,0,0,7545,9.4833,,S,0
715,0,2,"Greenberg, Mr. Samuel",True,52.0,0,0,250647,13.0,,S,0
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",True,19.0,0,0,348124,7.65,F G73,S,0
717,1,1,"Endres, Miss. Caroline Louise",False,38.0,0,0,PC 17757,227.525,C45,C,1
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",False,27.0,0,0,34218,10.5,E101,S,1
720,0,3,"Johnson, Mr. Malkolm Joackim",True,33.0,0,0,347062,7.775,,S,0
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",False,6.0,0,1,248727,33.0,,S,1
722,0,3,"Jensen, Mr. Svend Lauritz",True,17.0,1,0,350048,7.0542,,S,0
723,0,2,"Gillespie, Mr. William Henry",True,34.0,0,0,12233,13.0,,S,0
724,0,2,"Hodges, Mr. Henry Price",True,50.0,0,0,250643,13.0,,S,0
725,1,1,"Chambers, Mr. Norman Campbell",True,27.0,1,0,113806,53.1,E8,S,0
726,0,3,"Oreskovic, Mr. Luka",True,20.0,0,0,315094,8.6625,,S,0
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",False,30.0,3,0,31027,21.0,,S,2
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",True,25.0,1,0,236853,26.0,,S,0
730,0,3,"Ilmakangas, Miss. Pieta Sofia",False,25.0,1,0,STON/O2. 3101271,7.925,,S,1
731,1,1,"Allen, Miss. Elisabeth Walton",False,29.0,0,0,24160,211.3375,B5,S,1
732,0,3,"Hassan, Mr. Houssein G N",True,11.0,0,0,2699,18.7875,,C,0
734,0,2,"Berriman, Mr. William John",True,23.0,0,0,28425,13.0,,S,0
735,0,2,"Troupiansky, Mr. Moses Aaron",True,23.0,0,0,233639,13.0,,S,0
736,0,3,"Williams, Mr. Leslie",True,28.5,0,0,54636,16.1,,S,0
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",False,48.0,1,3,W./C. 6608,34.375,,S,2
738,1,1,"Lesurer, Mr. Gustave J",True,35.0,0,0,PC 17755,512.3292,B101,C,0
742,0,1,"Cavendish, Mr. Tyrell William",True,36.0,1,0,19877,78.85,C46,S,0
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",False,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,1
744,0,3,"McNamee, Mr. Neal",True,24.0,1,0,376566,16.1,,S,0
745,1,3,"Stranden, Mr. Juho",True,31.0,0,0,STON/O 2. 3101288,7.925,,S,0
746,0,1,"Crosby, Capt. Edward Gifford",True,70.0,1,1,WE/P 5735,71.0,B22,S,4
747,0,3,"Abbott, Mr. Rossmore Edward",True,16.0,1,1,C.A. 2673,20.25,,S,0
748,1,2,"Sinkkonen, Miss. Anna",False,30.0,0,0,250648,13.0,,S,1
749,0,1,"Marvin, Mr. Daniel Warner",True,19.0,1,0,113773,53.1,D30,S,0
750,0,3,"Connaghton, Mr. Michael",True,31.0,0,0,335097,7.75,,Q,0
751,1,2,"Wells, Miss. Joan",False,4.0,1,1,29103,23.0,,S,1
752,1,3,"Moor, Master. Meier",True,6.0,0,1,392096,12.475,E121,S,3
753,0,3,"Vande Velde, Mr. Johannes Joseph",True,33.0,0,0,345780,9.5,,S,0
754,0,3,"Jonkoff, Mr. Lalio",True,23.0,0,0,349204,7.8958,,S,0
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",False,48.0,1,2,220845,65.0,,S,2
756,1,2,"Hamalainen, Master. Viljo",True,0.67,1,1,250649,14.5,,S,3
757,0,3,"Carlsson, Mr. August Sigfrid",True,28.0,0,0,350042,7.7958,,S,0
758,0,2,"Bailey, Mr. Percy Andrew",True,18.0,0,0,29108,11.5,,S,0
759,0,3,"Theobald, Mr. Thomas Leonard",True,34.0,0,0,363294,8.05,,S,0
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",False,33.0,0,0,110152,86.5,B77,S,4
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",True,41.0,0,0,SOTON/O2 3101272,7.125,,S,0
763,1,3,"Barah, Mr. Hanna Assi",True,20.0,0,0,2663,7.2292,,C,0
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",False,36.0,1,2,113760,120.0,B96 B98,S,2
765,0,3,"Eklund, Mr. Hans Linus",True,16.0,0,0,347074,7.775,,S,0
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",False,51.0,1,0,13502,77.9583,D11,S,2
768,0,3,"Mangan, Miss. Mary",False,30.5,0,0,364850,7.75,,Q,1
770,0,3,"Gronnestad, Mr. Daniel Danielsen",True,32.0,0,0,8471,8.3625,,S,0
771,0,3,"Lievens, Mr. Rene Aime",True,24.0,0,0,345781,9.5,,S,0
772,0,3,"Jensen, Mr. Niels Peder",True,48.0,0,0,350047,7.8542,,S,0
773,0,2,"Mack, Mrs. (Mary)",False,57.0,0,0,S.O./P.P. 3,10.5,E77,S,2
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",False,54.0,1,3,29105,23.0,,S,2
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",True,18.0,0,0,347078,7.75,,S,0
778,1,3,"Emanuel, Miss. Virginia Ethel",False,5.0,0,0,364516,12.475,,S,1
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",False,43.0,0,1,24160,211.3375,B3,S,2
781,1,3,"Ayoub, Miss. Banoura",False,13.0,0,0,2687,7.2292,,C,1
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",False,17.0,1,0,17474,57.0,B20,S,2
783,0,1,"Long, Mr. Milton Clyde",True,29.0,0,0,113501,30.0,D6,S,0
785,0,3,"Ali, Mr. William",True,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,0
786,0,3,"Harmer, Mr. Abraham (David Lishin)",True,25.0,0,0,374887,7.25,,S,0
787,1,3,"Sjoblom, Miss. Anna Sofia",False,18.0,0,0,3101265,7.4958,,S,1
788,0,3,"Rice, Master. George Hugh",True,8.0,4,1,382652,29.125,,Q,3
789,1,3,"Dean, Master. Bertram Vere",True,1.0,1,2,C.A. 2315,20.575,,S,3
790,0,1,"Guggenheim, Mr. Benjamin",True,46.0,0,0,PC 17593,79.2,B82 B84,C,0
792,0,2,"Gaskell, Mr. Alfred",True,16.0,0,0,239865,26.0,,S,0
795,0,3,"Dantcheff, Mr. Ristiu",True,25.0,0,0,349203,7.8958,,S,0
796,0,2,"Otter, Mr. Richard",True,39.0,0,0,28213,13.0,,S,0
797,1,1,"Leader, Dr. Alice (Farnham)",False,49.0,0,0,17465,25.9292,D17,S,4
798,1,3,"Osman, Mrs. Mara",False,31.0,0,0,349244,8.6833,,S,2
799,0,3,"Ibrahim Shawah, Mr. Yousseff",True,30.0,0,0,2685,7.2292,,C,0
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",False,30.0,1,1,345773,24.15,,S,2
801,0,2,"Ponesell, Mr. Martin",True,34.0,0,0,250647,13.0,,S,0
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",False,31.0,1,1,C.A. 31921,26.25,,S,2
803,1,1,"Carter, Master. William Thornton II",True,11.0,1,2,113760,120.0,B96 B98,S,3
804,1,3,"Thomas, Master. Assad Alexander",True,0.42,0,1,2625,8.5167,,C,3
805,1,3,"Hedman, Mr. Oskar Arvid",True,27.0,0,0,347089,6.975,,S,0
806,0,3,"Johansson, Mr. Karl Johan",True,31.0,0,0,347063,7.775,,S,0
807,0,1,"Andrews, Mr. Thomas Jr",True,39.0,0,0,112050,0.0,A36,S,0
808,0,3,"Pettersson, Miss. Ellen Natalia",False,18.0,0,0,347087,7.775,,S,1
809,0,2,"Meyer, Mr. August",True,39.0,0,0,248723,13.0,,S,0
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",False,33.0,1,0,113806,53.1,E8,S,2
811,0,3,"Alexander, Mr. William",True,26.0,0,0,3474,7.8875,,S,0
812,0,3,"Lester, Mr. James",True,39.0,0,0,A/4 48871,24.15,,S,0
813,0,2,"Slemen, Mr. Richard James",True,35.0,0,0,28206,10.5,,S,0
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",False,6.0,4,2,347082,31.275,,S,1
815,0,3,"Tomlin, Mr. Ernest Portage",True,30.5,0,0,364499,8.05,,S,0
817,0,3,"Heininen, Miss. Wendla Maria",False,23.0,0,0,STON/O2. 3101290,7.925,,S,1
818,0,2,"Mallet, Mr. Albert",True,31.0,1,1,S.C./PARIS 2079,37.0042,,C,0
819,0,3,"Holm, Mr. John Fredrik Alexander",True,43.0,0,0,C 7075,6.45,,S,0
820,0,3,"Skoog, Master. Karl Thorsten",True,10.0,3,2,347088,27.9,,S,3
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",False,52.0,1,1,12749,93.5,B69,S,2
822,1,3,"Lulic, Mr. Nikola",True,27.0,0,0,315098,8.6625,,S,0
823,0,1,"Reuchlin, Jonkheer. John George",True,38.0,0,0,19972,0.0,,S,4
824,1,3,"Moor, Mrs. (Beila)",False,27.0,0,1,392096,12.475,E121,S,2
825,0,3,"Panula, Master. Urho Abraham",True,2.0,4,1,3101295,39.6875,,S,3
828,1,2,"Mallet, Master. Andre",True,1.0,0,2,S.C./PARIS 2079,37.0042,,C,3
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",False,62.0,0,0,113572,80.0,B28,,2
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",False,15.0,1,0,2659,14.4542,,C,2
832,1,2,"Richards, Master. George Sibley",True,0.83,1,1,29106,18.75,,S,3
834,0,3,"Augustsson, Mr. Albert",True,23.0,0,0,347468,7.8542,,S,0
835,0,3,"Allum, Mr. Owen George",True,18.0,0,0,2223,8.3,,S,0
836,1,1,"Compton, Miss. Sara Rebecca",False,39.0,1,1,PC 17756,83.1583,E49,C,1
837,0,3,"Pasic, Mr. Jakob",True,21.0,0,0,315097,8.6625,,S,0
839,1,3,"Chip, Mr. Chang",True,32.0,0,0,1601,56.4958,,S,0
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",True,20.0,0,0,SOTON/O2 3101287,7.925,,S,0
842,0,2,"Mudd, Mr. Thomas Charles",True,16.0,0,0,S.O./P.P. 3,10.5,,S,0
843,1,1,"Serepeca, Miss. Augusta",False,30.0,0,0,113798,31.0,,C,1
844,0,3,"Lemberopolous, Mr. Peter L",True,34.5,0,0,2683,6.4375,,C,0
845,0,3,"Culumovic, Mr. Jeso",True,17.0,0,0,315090,8.6625,,S,0
846,0,3,"Abbing, Mr. Anthony",True,42.0,0,0,C.A. 5547,7.55,,S,0
848,0,3,"Markoff, Mr. Marin",True,35.0,0,0,349213,7.8958,,C,0
849,0,2,"Harper, Rev. John",True,28.0,0,1,248727,33.0,,S,4
851,0,3,"Andersson, Master. Sigvard Harald Elias",True,4.0,4,2,347082,31.275,,S,3
852,0,3,"Svensson, Mr. Johan",True,74.0,0,0,347060,7.775,,S,0
853,0,3,"Boulos, Miss. Nourelain",False,9.0,1,1,2678,15.2458,,C,1
854,1,1,"Lines, Miss. Mary Conover",False,16.0,0,1,PC 17592,39.4,D28,S,1
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",False,44.0,1,0,244252,26.0,,S,2
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",False,18.0,0,1,392091,9.35,,S,2
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",False,45.0,1,1,36928,164.8667,,S,2
858,1,1,"Daly, Mr. Peter Denis ",True,51.0,0,0,113055,26.55,E17,S,0
859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)",False,24.0,0,3,2666,19.2583,,C,2
861,0,3,"Hansen, Mr. Claus Peter",True,41.0,2,0,350026,14.1083,,S,0
862,0,2,"Giles, Mr. Frederick Edward",True,21.0,1,0,28134,11.5,,S,0
863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",False,48.0,0,0,17466,25.9292,D17,S,2
865,0,2,"Gill, Mr. John William",True,24.0,0,0,233866,13.0,,S,0
866,1,2,"Bystrom, Mrs. (Karolina)",False,42.0,0,0,236852,13.0,,S,2
867,1,2,"Duran y More, Miss. Asuncion",False,27.0,1,0,SC/PARIS 2149,13.8583,,C,1
868,0,1,"Roebling, Mr. Washington Augustus II",True,31.0,0,0,PC 17590,50.4958,A24,S,0
870,1,3,"Johnson, Master. Harold Theodor",True,4.0,1,1,347742,11.1333,,S,3
871,0,3,"Balkic, Mr. Cerin",True,26.0,0,0,349248,7.8958,,S,0
872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",False,47.0,1,1,11751,52.5542,D35,S,2
873,0,1,"Carlsson, Mr. Frans Olof",True,33.0,0,0,695,5.0,B51 B53 B55,S,0
874,0,3,"Vander Cruyssen, Mr. Victor",True,47.0,0,0,345765,9.0,,S,0
875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",False,28.0,1,0,P/PP 3381,24.0,,C,2
876,1,3,"Najib, Miss. Adele Kiamie ""Jane""",False,15.0,0,0,2667,7.225,,C,1
877,0,3,"Gustafsson, Mr. Alfred Ossian",True,20.0,0,0,7534,9.8458,,S,0
878,0,3,"Petroff, Mr. Nedelio",True,19.0,0,0,349212,7.8958,,S,0
880,1,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",False,56.0,0,1,11767,83.1583,C50,C,2
881,1,2,"Shelley, Mrs. William (Imanita Parrish Hall)",False,25.0,0,1,230433,26.0,,S,2
882,0,3,"Markun, Mr. Johann",True,33.0,0,0,349257,7.8958,,S,0
883,0,3,"Dahlberg, Miss. Gerda Ulrika",False,22.0,0,0,7552,10.5167,,S,1
884,0,2,"Banfield, Mr. Frederick James",True,28.0,0,0,C.A./SOTON 34068,10.5,,S,0
885,0,3,"Sutehall, Mr. Henry Jr",True,25.0,0,0,SOTON/OQ 392076,7.05,,S,0
886,0,3,"Rice, Mrs. William (Margaret Norton)",False,39.0,0,5,382652,29.125,,Q,2
887,0,2,"Montvila, Rev. Juozas",True,27.0,0,0,211536,13.0,,S,4
888,1,1,"Graham, Miss. Margaret Edith",False,19.0,0,0,112053,30.0,B42,S,1
890,1,1,"Behr, Mr. Karl Howell",True,26.0,0,0,111369,30.0,C148,C,0
891,0,3,"Dooley, Mr. Patrick",True,32.0,0,0,370376,7.75,,Q,0
