PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
516,0,1,"Walker, Mr. William Anderson",True,1.1918227885146426,0,0,36967,-0.012739983529796384,D46,S,-0.7339841393273954
517,1,2,"Lemore, Mrs. (Amelia Milley)",False,0.2962790853314117,0,0,C.A. 34260,-0.4575201159240595,F33,S,1.0920251829017344
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",False,0.43405503966729336,1,0,226875,-0.16441392684413544,,S,1.0920251829017344
520,0,3,"Pavlovic, Mr. Stefo",True,0.15850313099553,0,0,349242,-0.5067657377048297,,S,-0.7339841393273954
521,1,1,"Perreault, Miss. Anne",False,0.020727176659648322,0,0,12749,1.1120162514071468,B73,S,0.17902052178716957
522,0,3,"Vovk, Mr. Janko",True,-0.5303766406838785,0,0,349252,-0.5067657377048297,,S,-0.7339841393273954
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",False,0.9851588570108202,0,1,111361,0.440315198434878,B18,C,1.0920251829017344
526,0,3,"Farrell, Mr. James",True,0.7440509369230272,0,0,367232,-0.5095228268898525,,Q,-0.7339841393273954
527,1,2,"Ridsdale, Miss. Lucy",False,1.3984867200184652,0,0,W./C. 14258,-0.4575201159240595,,S,0.17902052178716957
529,0,3,"Salonen, Mr. Johan Werner",True,0.6407189711711159,0,0,3101296,-0.5062135634647565,,S,-0.7339841393273954
530,0,2,"Hocking, Mr. Richard George",True,-0.4614886635159376,2,1,29104,-0.4386100392092257,,S,-0.7339841393273954
531,1,2,"Quick, Miss. Phyllis May",False,-1.9081361840426954,1,1,26360,-0.16441392684413544,,S,0.17902052178716957
533,0,3,"Elias, Mr. Joseph Jr",True,-0.8748165265235827,1,1,2690,-0.519371194842938,,C,-0.7339841393273954
535,0,3,"Cacic, Miss. Marija",False,0.020727176659648322,0,0,315084,-0.49226738188756664,,S,0.17902052178716957
536,1,2,"Hart, Miss. Eva Miriam",False,-1.5636962982029912,0,2,F.C.C. 13529,-0.159686407665427,,S,0.17902052178716957
537,0,1,"Butt, Major. Archibald Willingham",True,1.054046834178761,0,0,113050,-0.15401338465097683,B38,S,2.9180345051308647
538,1,1,"LeRoy, Miss. Bertha",False,0.020727176659648322,0,0,PC 17761,1.3564289929463738,,C,0.17902052178716957
540,1,1,"Frolicher, Miss. Hedwig Margaritha",False,-0.5303766406838785,0,2,13568,0.27997287595445913,B39,C,0.17902052178716957
541,1,1,"Crosby, Miss. Harriet R",False,0.43405503966729336,0,2,WE/P 5735,0.6865395253233861,B22,S,0.17902052178716957
542,0,3,"Andersson, Miss. Ingeborg Constanzia",False,-1.4259203438671093,4,2,347082,-0.06466327217338712,,S,0.17902052178716957
543,0,3,"Andersson, Miss. Sigrid Elisabeth",False,-1.2881443895312277,4,2,347082,-0.06466327217338712,,S,0.17902052178716957
544,1,2,"Beane, Mr. Edward",True,0.15850313099553,1,0,2908,-0.16441392684413544,,S,-0.7339841393273954
545,0,1,"Douglas, Mr. Walter Donald",True,1.3984867200184652,1,0,PC 17761,1.3564289929463738,C86,C,-0.7339841393273954
546,0,1,"Nicholson, Mr. Arthur Ernest",True,2.362918400369637,0,0,693,-0.16441392684413544,,S,-0.7339841393273954
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",False,-0.7370405721877009,1,0,2908,-0.16441392684413544,,S,1.0920251829017344
549,0,3,"Goldsmith, Mr. Frank John",True,0.22739110816347086,1,1,363291,-0.2679465968578506,,S,-0.7339841393273954
550,1,2,"Davies, Master. John Morgan Jr",True,-1.4948083210350502,1,1,C.A. 33112,0.03886939784032803,,S,2.0050298440163
551,1,1,"Thayer, Mr. John Borland Jr",True,-0.8748165265235827,0,2,17421,1.4407357879641176,C70,C,-0.7339841393273954
552,0,2,"Sharp, Mr. Percival James R",True,-0.1859367548441742,0,0,244358,-0.16441392684413544,,S,-0.7339841393273954
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",True,-0.5303766406838785,0,0,2620,-0.5194506171651402,,C,-0.7339841393273954
555,1,3,"Ohman, Miss. Velin",False,-0.5303766406838785,0,0,347085,-0.5090500749719817,,S,0.17902052178716957
556,0,1,"Wright, Mr. George",True,2.225142446033755,0,0,113807,-0.15401338465097683,,S,-0.7339841393273954
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",False,1.2607107656825836,1,0,11755,0.09276311647760442,A16,C,2.9180345051308647
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",False,0.6407189711711159,1,1,110413,0.8501116889066986,E67,S,1.0920251829017344
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",False,0.43405503966729336,1,0,345572,-0.32704058659170626,,S,1.0920251829017344
562,0,3,"Sivic, Mr. Husein",True,0.7096069483390568,0,0,349251,-0.5067657377048297,,S,-0.7339841393273954
563,0,2,"Norman, Mr. Robert Douglas",True,-0.11704877767623337,0,0,218629,-0.4007898857795581,,S,-0.7339841393273954
566,0,3,"Davies, Mr. Alfred J",True,-0.3926006863479967,2,0,A/4 48871,-0.19939756876657802,,S,-0.7339841393273954
567,0,3,"Stoytcheff, Mr. Ilia",True,-0.7370405721877009,0,0,349205,-0.5067657377048297,,S,-0.7339841393273954
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",False,-0.04816080050829252,0,4,349909,-0.257546054664692,,S,1.0920251829017344
570,1,3,"Jonsson, Mr. Carl",True,0.15850313099553,0,0,350417,-0.5075523968961668,,S,-0.7339841393273954
571,1,2,"Harris, Mr. George",True,2.225142446033755,0,0,S.W./PP 752,-0.4575201159240595,,S,-0.7339841393273954
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",False,1.6051506515222878,2,0,11769,0.31739969978845817,C101,S,1.0920251829017344
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",True,0.43405503966729336,0,0,PC 17474,-0.15708627211713735,E25,S,-0.7339841393273954
575,0,3,"Rush, Mr. Alfred George John",True,-0.9437045036915235,0,0,A/4. 20589,-0.5038498038754023,,S,-0.7339841393273954
576,0,3,"Patchett, Mr. George",True,-0.7370405721877009,0,0,358585,-0.3818798090647243,,S,-0.7339841393273954
577,1,2,"Garside, Miss. Ethel",False,0.2962790853314117,0,0,243880,-0.410244924136975,,S,0.17902052178716957
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",False,0.6407189711711159,1,0,13507,0.4009973669293955,E44,S,1.0920251829017344
580,1,3,"Jussila, Mr. Eiriik",True,0.15850313099553,0,0,STON/O 2. 3101286,-0.5062135634647565,,S,-0.7339841393273954
581,1,2,"Christy, Miss. Julie Rachel",False,-0.3237127091800559,1,1,237789,-0.0887736199848002,,S,0.17902052178716957
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",False,0.6407189711711159,1,1,17421,1.4407357879641176,C68,C,1.0920251829017344
583,0,2,"Downton, Mr. William James",True,1.6740386286902287,0,0,28403,-0.16441392684413544,,S,-0.7339841393273954
584,0,1,"Ross, Mr. John Hugo",True,0.43405503966729336,0,0,13049,0.10269090675289215,A10,C,-0.7339841393273954
586,1,1,"Taussig, Miss. Ruth",False,-0.8059285493556418,0,2,110413,0.8501116889066986,E68,S,0.17902052178716957
587,0,2,"Jarvis, Mr. John Denzil",True,1.1918227885146426,0,0,237565,-0.3724247707073074,,S,-0.7339841393273954
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",True,2.087366491697874,1,1,13567,0.8416021543850234,B41,C,-0.7339841393273954
589,0,3,"Gilinski, Mr. Eliezer",True,-0.5303766406838785,0,0,14973,-0.5038498038754023,,S,-0.7339841393273954
591,0,3,"Rintamaki, Mr. Matti",True,0.36516706249935255,0,0,STON/O 2. 3101273,-0.5213416248366236,,S,-0.7339841393273954
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",False,1.5362626743543468,1,0,36947,0.823953379787069,D20,C,1.0920251829017344
593,0,3,"Elsbury, Mr. William James",True,1.1918227885146426,0,0,A/5 3902,-0.5189778652472694,,S,-0.7339841393273954
595,0,2,"Chapman, Mr. John Henry",True,0.5029430168352342,1,0,SC/AH 29037,-0.16441392684413544,,S,-0.7339841393273954
596,0,3,"Van Impe, Mr. Jean Baptiste",True,0.43405503966729336,1,1,345773,-0.19939756876657802,,S,-0.7339841393273954
598,0,3,"Johnson, Mr. Alfred",True,1.3295987428505243,0,0,LINE,-0.6560759214298145,,S,-0.7339841393273954
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",True,1.3295987428505243,1,0,PC 17485,0.42045961788430253,A20,C,2.9180345051308647
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",False,-0.3926006863479967,2,1,243847,-0.14550385012930164,,S,1.0920251829017344
604,0,3,"Torber, Mr. Ernst William",True,0.9851588570108202,0,0,364511,-0.5038498038754023,,S,-0.7339841393273954
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",True,0.36516706249935255,0,0,111426,-0.15401338465097683,,C,-0.7339841393273954
606,0,3,"Lindell, Mr. Edvard Bengtsson",True,0.43405503966729336,1,0,349910,-0.3620242285141488,,S,-0.7339841393273954
607,0,3,"Karaic, Mr. Milan",True,0.020727176659648322,0,0,349246,-0.5067657377048297,,S,-0.7339841393273954
608,1,1,"Daniel, Mr. Robert Williams",True,-0.1859367548441742,0,0,113804,-0.0793185816273833,,S,-0.7339841393273954
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",False,-0.5303766406838785,1,2,SC/Paris 2123,0.13018994031160347,,C,1.0920251829017344
610,1,1,"Shutes, Miss. Elizabeth W",False,0.7096069483390568,0,0,PC 17582,2.245911726420369,C125,S,0.17902052178716957
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",False,0.6407189711711159,1,5,347082,-0.06466327217338712,,S,1.0920251829017344
615,0,3,"Brocklebank, Mr. William Alfred",True,0.36516706249935255,0,0,364512,-0.5038498038754023,,S,-0.7339841393273954
616,1,2,"Herman, Miss. Alice",False,-0.3926006863479967,1,2,220845,0.5730790650343832,,S,0.17902052178716957
617,0,3,"Danbom, Mr. Ernst Gilbert",True,0.2962790853314117,1,1,347080,-0.38377081673620766,,S,-0.7339841393273954
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",False,-0.25482473201211503,1,0,A/5. 3336,-0.35162368632099017,,S,1.0920251829017344
619,1,2,"Becker, Miss. Marion Louise",False,-1.7703602297068137,2,1,230136,0.08141707044870411,F4,S,0.17902052178716957
620,0,2,"Gavey, Mr. Lawrence",True,-0.25482473201211503,0,0,31028,-0.4575201159240595,,S,-0.7339841393273954
621,0,3,"Yasbeck, Mr. Antoni",True,-0.1859367548441742,1,0,2659,-0.3827458905782637,,C,-0.7339841393273954
622,1,1,"Kimball, Mr. Edwin Nelson Jr",True,0.8473829026749384,1,0,11753,0.33772803225690456,D19,S,-0.7339841393273954
623,1,3,"Nakid, Mr. Sahid",True,-0.6681525950197601,1,1,2653,-0.3583991668079151,,C,-0.7339841393273954
624,0,3,"Hansen, Mr. Henry Damsgaard",True,-0.5992646178518193,0,0,350029,-0.5075523968961668,,S,-0.7339841393273954
625,0,3,"Bowen, Mr. David John ""Dai""",True,-0.5992646178518193,0,0,54636,-0.35162368632099017,,S,-0.7339841393273954
626,0,1,"Sutton, Mr. Frederick",True,2.1562544688658143,0,0,36963,-0.04488711394501392,D50,S,-0.7339841393273954
627,0,2,"Kirkland, Rev. Charles Leonard",True,1.880702560194051,0,0,219533,-0.4225364740016169,,Q,2.9180345051308647
628,1,1,"Longley, Miss. Gretchen Fiske",False,-0.5992646178518193,0,0,13502,0.818121512128214,D9,S,0.17902052178716957
629,0,3,"Bostandyeff, Mr. Guentcho",True,-0.25482473201211503,0,0,349224,-0.5067657377048297,,S,-0.7339841393273954
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",True,3.4651260350566906,0,0,27042,-0.0887736199848002,A23,S,-0.7339841393273954
632,0,3,"Lundahl, Mr. Johan Svensson",True,1.4673746971864061,0,0,347743,-0.5226804582680339,,S,-0.7339841393273954
633,1,1,"Stahelin-Maeglin, Dr. Max",True,0.15850313099553,0,0,13214,-0.0793185816273833,B50,C,2.9180345051308647
635,0,3,"Skoog, Miss. Mabel",False,-1.4259203438671093,3,2,347088,-0.12848478108595124,,S,0.17902052178716957
636,1,2,"Davis, Miss. Mary",False,-0.11704877767623337,0,0,237668,-0.410244924136975,,S,0.17902052178716957
637,0,3,"Leinonen, Mr. Antti Gustaf",True,0.15850313099553,0,0,STON/O 2. 3101292,-0.5062135634647565,,S,-0.7339841393273954
638,0,2,"Collyer, Mr. Harvey",True,0.08961515382758917,1,1,C.A. 31921,-0.159686407665427,,S,-0.7339841393273954
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",False,0.7784949255069976,0,5,3101295,0.09441774819015235,,S,1.0920251829017344
641,0,3,"Jensen, Mr. Hans Peder",True,-0.6681525950197601,0,0,350050,-0.5075523968961668,,S,-0.7339841393273954
642,1,1,"Sagesser, Mlle. Emma",False,-0.3926006863479967,0,0,PC 17477,0.6543923949081686,B35,C,2.9180345051308647
643,0,3,"Skoog, Miss. Margit Elizabeth",False,-1.9081361840426954,3,2,347088,-0.12848478108595124,,S,0.17902052178716957
645,1,3,"Baclini, Miss. Eugenie",False,-1.9942461555026214,2,1,2666,-0.29189999103253056,,C,0.17902052178716957
646,1,1,"Harper, Mr. Henry Sleeper",True,1.2607107656825836,1,0,PC 17572,0.794879136838012,D33,C,-0.7339841393273954
647,0,3,"Cor, Mr. Liudevit",True,-0.7370405721877009,0,0,349231,-0.5067657377048297,,S,-0.7339841393273954
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",True,1.8118145830261103,0,0,13213,0.015231801946785766,A26,C,2.9180345051308647
650,1,3,"Stanley, Miss. Amy Zillah Elsie",False,-0.4614886635159376,0,0,CA. 2314,-0.5133048422328192,,S,0.17902052178716957
652,1,2,"Doling, Miss. Elsie",False,-0.8059285493556418,0,1,231919,-0.22114415698863688,,S,0.17902052178716957
653,0,3,"Kalvik, Mr. Johannes Halvorsen",True,-0.5992646178518193,0,0,8475,-0.4966015714706066,,S,-0.7339841393273954
655,0,3,"Hegarty, Miss. Hanora ""Nora""",False,-0.8059285493556418,0,0,365226,-0.5284329036046863,,Q,0.17902052178716957
656,0,2,"Hickman, Mr. Leonard Mark",True,-0.3926006863479967,2,0,S.O.C. 14879,0.7338147171104706,,S,-0.7339841393273954
658,0,3,"Bourke, Mrs. John (Catherine)",False,0.15850313099553,1,1,364849,-0.3629697323498905,,Q,1.0920251829017344
659,0,2,"Eitemiller, Mr. George Floyd",True,-0.4614886635159376,0,0,29751,-0.410244924136975,,S,-0.7339841393273954
660,0,1,"Newell, Mr. Arthur Webster",True,1.949590537361992,0,2,35273,1.4859630184429855,D48,C,-0.7339841393273954
661,1,1,"Frauenthal, Dr. Henry William",True,1.3984867200184652,2,0,PC 17611,1.8712558315077246,,S,2.9180345051308647
662,0,3,"Badt, Mr. Mohamed",True,0.7096069483390568,0,0,2623,-0.5194506171651402,,C,-0.7339841393273954
663,0,1,"Colley, Mr. Edward Pomeroy",True,1.1918227885146426,0,0,5727,-0.17221433348900442,E58,S,-0.7339841393273954
664,0,3,"Coleff, Mr. Peju",True,0.43405503966729336,0,0,349210,-0.5143297683907633,,S,-0.7339841393273954
665,1,3,"Lindqvist, Mr. Eino William",True,-0.6681525950197601,1,0,STON/O 2. 3101285,-0.5062135634647565,,S,-0.7339841393273954
666,0,2,"Hickman, Mr. Lewis",True,0.15850313099553,2,0,S.O.C. 14879,0.7338147171104706,,S,-0.7339841393273954
667,0,2,"Butler, Mr. Reginald Fenton",True,-0.3237127091800559,0,0,234686,-0.410244924136975,,S,-0.7339841393273954
669,0,3,"Cook, Mr. Jacob",True,0.9162708798428792,0,0,A/5 3536,-0.5038498038754023,,S,-0.7339841393273954
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",False,0.7096069483390568,1,1,29750,0.08141707044870411,,S,1.0920251829017344
672,0,1,"Davidson, Mr. Thornton",True,0.08961515382758917,1,0,F.C. 12750,0.32724806774154364,B71,S,-0.7339841393273954
673,0,2,"Mitchell, Mr. Henry Michael",True,2.776246263377282,0,0,C.A. 24580,-0.4575201159240595,,S,-0.7339841393273954
674,1,2,"Wilhelms, Mr. Charles",True,0.08961515382758917,0,0,244270,-0.410244924136975,,S,-0.7339841393273954
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",True,-0.8059285493556418,0,0,349912,-0.5090500749719817,,S,-0.7339841393273954
677,0,3,"Sawyer, Mr. Frederick Charles",True,-0.3581566977640263,0,0,342826,-0.5038498038754023,,S,-0.7339841393273954
678,1,3,"Turja, Miss. Anna Sofia",False,-0.8059285493556418,0,0,4138,-0.4699686194254346,,S,0.17902052178716957
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",False,0.9162708798428792,1,6,CA 2144,0.2308066764958912,,S,1.0920251829017344
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",True,0.43405503966729336,0,1,PC 17755,9.03210855381962,B51 B53 B55,C,-0.7339841393273954
682,1,1,"Hassab, Mr. Hammad",True,-0.1859367548441742,0,0,PC 17572,0.794879136838012,D49,C,-0.7339841393273954
683,0,3,"Olsvigen, Mr. Thor Anderson",True,-0.6681525950197601,0,0,6563,-0.48163046373547264,,S,-0.7339841393273954
684,0,3,"Goodwin, Mr. Charles Edward",True,-1.0814804580274051,5,2,CA 2144,0.2308066764958912,,S,-0.7339841393273954
685,0,2,"Brown, Mr. Thomas William Solomon",True,2.087366491697874,1,1,29750,0.08141707044870411,,S,-0.7339841393273954
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",True,-0.3237127091800559,1,2,SC/Paris 2123,0.13018994031160347,,C,-0.7339841393273954
687,0,3,"Panula, Mr. Jaako Arnold",True,-1.0814804580274051,4,1,3101295,0.09441774819015235,,S,-0.7339841393273954
688,0,3,"Dakic, Mr. Branko",True,-0.7370405721877009,0,0,349228,-0.4637453131785828,,S,-0.7339841393273954
689,0,3,"Fischer, Mr. Eberhard Thelander",True,-0.8059285493556418,0,0,350036,-0.5086567453763131,,S,-0.7339841393273954
690,1,1,"Madill, Miss. Georgette Alexandra",False,-1.0125924808594644,0,1,24160,3.340332416291376,B5,S,0.17902052178716957
691,1,1,"Dick, Mr. Albert Adrian",True,0.08961515382758917,1,0,17474,0.4217984513157127,B20,S,-0.7339841393273954
692,1,3,"Karun, Miss. Manca",False,-1.7703602297068137,0,1,349256,-0.40236509516990376,,C,0.17902052178716957
694,0,3,"Saad, Mr. Khalil",True,-0.3237127091800559,0,0,2672,-0.5194506171651402,,C,-0.7339841393273954
695,0,1,"Weir, Col. John",True,2.087366491697874,0,0,113800,-0.15401338465097683,,S,2.9180345051308647
696,0,2,"Chapman, Mr. Charles Henry",True,1.5362626743543468,0,0,248731,-0.4007898857795581,,S,-0.7339841393273954
697,0,3,"Kelly, Mr. James",True,0.9851588570108202,0,0,363592,-0.5038498038754023,,S,-0.7339841393273954
699,0,1,"Thayer, Mr. John Borland",True,1.3295987428505243,1,1,17421,1.4407357879641176,C68,C,-0.7339841393273954
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",True,0.8473829026749384,0,0,348121,-0.5114138345613359,F G63,S,-0.7339841393273954
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",False,-0.8059285493556418,1,0,PC 17757,3.6464392831127483,C62 C64,C,1.0920251829017344
702,1,1,"Silverthorne, Mr. Spencer Victor",True,0.36516706249935255,0,0,PC 17475,-0.1589772797886207,E24,S,-0.7339841393273954
703,0,3,"Barbara, Miss. Saiide",False,-0.8059285493556418,0,1,2691,-0.3827458905782637,,C,0.17902052178716957
704,0,3,"Gallagher, Mr. Martin",True,-0.3237127091800559,0,0,36864,-0.5096797805265856,,Q,-0.7339841393273954
705,0,3,"Hansen, Mr. Henrik Juul",True,-0.25482473201211503,1,0,350025,-0.5075523968961668,,S,-0.7339841393273954
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",True,0.6407189711711159,0,0,250655,-0.16441392684413544,,S,-0.7339841393273954
707,1,2,"Kelly, Mrs. Florence ""Fannie""",False,1.054046834178761,0,0,223596,-0.4007898857795581,,S,1.0920251829017344
708,1,1,"Calderhead, Mr. Edward Pennington",True,0.8473829026749384,0,0,PC 17476,-0.1589772797886207,E24,S,-0.7339841393273954
709,1,1,"Cleaver, Miss. Alice",False,-0.5303766406838785,0,0,113781,2.20974620470325,,S,0.17902052178716957
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",False,-0.3926006863479967,0,0,PC 17482,0.2800522982766614,C90,C,2.9180345051308647
713,1,1,"Taylor, Mr. Elmer Zebley",True,1.2607107656825836,1,0,19996,0.32724806774154364,C126,S,-0.7339841393273954
714,0,3,"Larsson, Mr. August Viktor",True,-0.04816080050829252,0,0,7545,-0.47674599092003106,,S,-0.7339841393273954
715,0,2,"Greenberg, Mr. Samuel",True,1.5362626743543468,0,0,250647,-0.410244924136975,,S,-0.7339841393273954
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",True,-0.7370405721877009,0,0,348124,-0.5114138345613359,F G73,S,-0.7339841393273954
717,1,1,"Endres, Miss. Caroline Louise",False,0.571830994003175,0,0,PC 17757,3.6464392831127483,C45,C,0.17902052178716957
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",False,-0.1859367548441742,0,0,34218,-0.4575201159240595,E101,S,0.17902052178716957
720,0,3,"Johnson, Mr. Malkolm Joackim",True,0.22739110816347086,0,0,347062,-0.5090500749719817,,S,-0.7339841393273954
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",False,-1.6325842753709319,0,1,248727,-0.03204338984029876,,S,0.17902052178716957
722,0,3,"Jensen, Mr. Svend Lauritz",True,-0.8748165265235827,1,0,350048,-0.5226804582680339,,S,-0.7339841393273954
723,0,2,"Gillespie, Mr. William Henry",True,0.2962790853314117,0,0,12233,-0.410244924136975,,S,-0.7339841393273954
724,0,2,"Hodges, Mr. Henry Price",True,1.3984867200184652,0,0,250643,-0.410244924136975,,S,-0.7339841393273954
725,1,1,"Chambers, Mr. Norman Campbell",True,-0.1859367548441742,1,0,113806,0.34804915212786086,E8,S,-0.7339841393273954
726,0,3,"Oreskovic, Mr. Luka",True,-0.6681525950197601,0,0,315094,-0.49226738188756664,,S,-0.7339841393273954
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",False,0.020727176659648322,3,0,31027,-0.2589643104183045,,S,1.0920251829017344
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",True,-0.3237127091800559,1,0,236853,-0.16441392684413544,,S,-0.7339841393273954
730,0,3,"Ilmakangas, Miss. Pieta Sofia",False,-0.3237127091800559,1,0,STON/O2. 3101271,-0.5062135634647565,,S,0.17902052178716957
731,1,1,"Allen, Miss. Elisabeth Walton",False,-0.04816080050829252,0,0,24160,3.340332416291376,B5,S,0.17902052178716957
732,0,3,"Hassan, Mr. Houssein G N",True,-1.2881443895312277,0,0,2699,-0.30080285514987426,,C,-0.7339841393273954
734,0,2,"Berriman, Mr. William John",True,-0.4614886635159376,0,0,28425,-0.410244924136975,,S,-0.7339841393273954
735,0,2,"Troupiansky, Mr. Moses Aaron",True,-0.4614886635159376,0,0,233639,-0.410244924136975,,S,-0.7339841393273954
736,0,3,"Williams, Mr. Leslie",True,-0.08260478909226295,0,0,54636,-0.35162368632099017,,S,-0.7339841393273954
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",False,1.2607107656825836,1,3,W./C. 6608,-0.006042034357402272,,S,1.0920251829017344
738,1,1,"Lesurer, Mr. Gustave J",True,0.36516706249935255,0,0,PC 17755,9.03210855381962,B101,C,-0.7339841393273954
742,0,1,"Cavendish, Mr. Tyrell William",True,0.43405503966729336,1,0,19877,0.8349836275348314,C46,S,-0.7339841393273954
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",False,-0.5992646178518193,2,2,PC 17608,4.305455456624707,B57 B59 B63 B66,C,0.17902052178716957
744,0,3,"McNamee, Mr. Neal",True,-0.3926006863479967,1,0,376566,-0.35162368632099017,,S,-0.7339841393273954
745,1,3,"Stranden, Mr. Juho",True,0.08961515382758917,0,0,STON/O 2. 3101288,-0.5062135634647565,,S,-0.7339841393273954
746,0,1,"Crosby, Capt. Edward Gifford",True,2.776246263377282,1,1,WE/P 5735,0.6865395253233861,B22,S,2.9180345051308647
747,0,3,"Abbott, Mr. Rossmore Edward",True,-0.9437045036915235,1,1,C.A. 2673,-0.2731468679544299,,S,-0.7339841393273954
748,1,2,"Sinkkonen, Miss. Anna",False,0.020727176659648322,0,0,250648,-0.410244924136975,,S,0.17902052178716957
749,0,1,"Marvin, Mr. Daniel Warner",True,-0.7370405721877009,1,0,113773,0.34804915212786086,D30,S,-0.7339841393273954
750,0,3,"Connaghton, Mr. Michael",True,0.08961515382758917,0,0,335097,-0.5095228268898525,,Q,-0.7339841393273954
751,1,2,"Wells, Miss. Joan",False,-1.7703602297068137,1,1,29103,-0.22114415698863688,,S,0.17902052178716957
752,1,3,"Moor, Master. Meier",True,-1.6325842753709319,0,1,392096,-0.4201727144122627,E121,S,2.0050298440163
753,0,3,"Vande Velde, Mr. Johannes Joseph",True,0.22739110816347086,0,0,345780,-0.47643019263889336,,S,-0.7339841393273954
754,0,3,"Jonkoff, Mr. Lalio",True,-0.4614886635159376,0,0,349204,-0.5067657377048297,,S,-0.7339841393273954
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",False,1.2607107656825836,1,2,220845,0.5730790650343832,,S,1.0920251829017344
756,1,2,"Hamalainen, Master. Viljo",True,-1.9997571936760565,1,1,250649,-0.3818798090647243,,S,2.0050298440163
757,0,3,"Carlsson, Mr. August Sigfrid",True,-0.11704877767623337,0,0,350042,-0.5086567453763131,,S,-0.7339841393273954
758,0,2,"Bailey, Mr. Percy Andrew",True,-0.8059285493556418,0,0,29108,-0.4386100392092257,,S,-0.7339841393273954
759,0,3,"Theobald, Mr. Thomas Leonard",True,0.2962790853314117,0,0,363294,-0.5038498038754023,,S,-0.7339841393273954
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",False,0.22739110816347086,0,0,110152,0.9796457144033102,B77,S,2.9180345051308647
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",True,0.7784949255069976,0,0,SOTON/O2 3101272,-0.5213416248366236,,S,-0.7339841393273954
763,1,3,"Barah, Mr. Hanna Assi",True,-0.6681525950197601,0,0,2663,-0.519371194842938,,C,-0.7339841393273954
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",False,0.43405503966729336,1,2,113760,1.6131332843502428,B96 B98,S,1.0920251829017344
765,0,3,"Eklund, Mr. Hans Linus",True,-0.9437045036915235,0,0,347074,-0.5090500749719817,,S,-0.7339841393273954
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",False,1.4673746971864061,1,0,13502,0.818121512128214,D11,S,1.0920251829017344
768,0,3,"Mangan, Miss. Mary",False,0.055171165243618744,0,0,364850,-0.5095228268898525,,Q,0.17902052178716957
770,0,3,"Gronnestad, Mr. Daniel Danielsen",True,0.15850313099553,0,0,8471,-0.4979404049020168,,S,-0.7339841393273954
771,0,3,"Lievens, Mr. Rene Aime",True,-0.3926006863479967,0,0,345781,-0.47643019263889336,,S,-0.7339841393273954
772,0,3,"Jensen, Mr. Niels Peder",True,1.2607107656825836,0,0,350047,-0.5075523968961668,,S,-0.7339841393273954
